userId,imdbIds
649,"[104036, 71562, 109642, 138097, 108101, 87332, 266697, 34583, 120601, 79470, 71853, 116209, 97937, 73486, 99685, 338013, 80455, 86879, 81505, 92005]"
650,"[113161, 112697, 114660, 112573, 113117, 110057, 110099, 76759, 110367, 110932, 111112, 109348, 109446, 109831, 106673, 107614, 116282, 117705, 116508, 112691]"
651,"[121766, 96874, 88323, 98258, 79817, 106677, 316654, 107290, 120915, 94737, 317705, 116629, 198781, 82348, 240772, 58150, 32138, 94027, 101889, 67992]"
652,"[116922, 102494, 84827, 91326, 86969, 1504320, 114614, 100150, 91203, 119783, 118111, 120399, 118632, 93389, 94947, 101272, 63522, 89941, 91538, 120844]"
653,"[100477, 151804, 139239, 39808, 88847, 120783, 103855, 97757, 101272, 88128, 209144, 120577, 374900, 290334, 112679, 48280, 109642, 255819, 120586, 127536]"
654,"[112286, 119248, 126810, 77928, 942385, 212974, 168794, 316188, 499549, 113967, 111756, 97530, 115742, 362269, 38235, 116329, 46912, 45061, 101492, 26752]"
655,"[33467, 56592, 90329, 91790, 964517, 368891, 52357, 53125, 53291, 34583, 38650, 106611, 61418, 78446, 81398, 75686, 82096, 79522, 61722, 50212]"
656,"[76759, 110912, 109830, 107943, 45152, 25164, 48728, 35446, 42332, 71853, 56801, 92005, 88258, 120148, 34492, 120586, 128853, 74812, 49408, 73692]"
657,"[83866, 71853, 78748, 167404, 81505, 378194, 99685, 105236, 93058, 66921, 118715, 71562, 92005, 107688, 112818, 73486, 120815, 109707, 120586, 133093]"
658,"[88161, 90848, 32904, 32138, 57546, 33563, 101889, 91763, 44081, 105695, 56869, 286106, 48140, 190332, 34492, 97523, 120783, 61852, 97757, 76618]"
659,"[116367, 108260, 110950, 54698, 47396, 95159, 101761, 97499, 105695, 66206, 61512, 64115, 55824, 118111, 119229, 118842, 107282, 118607, 93409, 94721]"
660,"[1226229, 1748122, 1570728, 780536, 942385, 379786, 1045658, 360486, 758758, 3659388, 373469, 454848, 478087, 790636, 1213663, 337978, 1431045, 993846, 947798, 2096673]"
661,"[112431, 114369, 114814, 112573, 112384, 109508, 109686, 371724, 317740, 76759, 110632, 110413, 110932, 780536, 138097, 109830, 110357, 111503, 151804, 106977]"
662,"[167260, 126029, 255819, 117959, 138097, 268978, 34583, 174268, 120363, 104257, 68646, 119488, 120815, 107048, 73486, 88763, 169547, 119217, 120689, 258463]"
663,"[113228, 113277, 2395427, 1431045, 114814, 425112, 87469, 94721, 209144, 94226, 2294629, 126029, 2180411, 234215, 266543, 120586, 239395, 120623, 1454468, 325980]"
664,"[245238, 200465, 1632708, 308055, 413845, 69280, 58294, 2361509, 338095, 67185, 105569, 119349, 120780, 432402, 2053463, 97366, 445934, 95631, 376968, 974554]"
665,"[113409, 110678, 468569, 52077, 371746, 67525, 376994, 293662, 317648, 1375666, 315327, 365748, 405159, 407887, 381061, 308644, 332452, 371724, 218967, 38650]"
666,"[114478, 114702, 120684, 107653, 108122, 108149, 114906, 81398, 109348, 110057, 110877, 108101, 97937, 75314, 137523, 105236, 83866, 71853, 99685, 81505]"
667,"[79470, 99685, 71562, 138704, 90848, 113967, 138097, 105275, 83658, 111488, 120802, 85959, 117128, 115742, 167404, 117951, 52357, 53125, 34583, 120601]"
668,"[110148, 133093, 53125, 113189, 113161, 94226, 112864, 98258, 105151, 99487, 127536, 109040, 138097, 109444, 110475, 111257, 107290, 107614, 107688, 126886]"
669,"[126029, 198781, 468569, 209144, 243155, 266543, 120586, 325980, 106226, 93818, 266697, 317705, 117333, 240772, 268978, 33467, 32976, 39420, 25878, 38650]"
670,"[149151, 119349, 114319, 113987, 114388, 114681, 113819, 114478, 109445, 109707, 109906, 110729, 109348, 120706, 120863, 139134, 131369, 117381, 142342, 115956]"
671,"[121164, 112682, 110950, 468569, 382932, 371746, 48280, 83791, 1375666, 910970, 103874, 449059, 73629, 113855, 246578, 167260, 138704, 87800, 91369, 84726]"
